,B365H,B365D,B365A,FTR,Date,HomeTeam,AwayTeam,HomeTeamPercPoints,HomeTeamGolsFavorMean,HomeTeamGolsFavorMedian,HomeTeamGolsFavorMax,HomeTeamGolsContraMean,HomeTeamGolsContraMedian,HomeTeamGolsContraMax,HomeTeam_Position,HomeTeam_Home_Wins_season,HomeTeam_Away_Wins_season,HomeTeam_Wins_season,HomeTeam_Home_Lose_season,HomeTeam_Away_Lose_season,HomeTeam_Lose_season,HomeTeam_Home_Draw_season,HomeTeam_Away_Draw_season,HomeTeam_Draw_season,HomeTeam_Points,HomeTeam_Home_goals_avg,HomeTeam_Home_goals_med,HomeTeam_Home_goals_max,HomeTeam_Home_goals_mode,HomeTeam_Away_goals_avg,HomeTeam_Away_goals_med,HomeTeam_Away_goals_max,HomeTeam_Away_goals_mode,HomeTeam_AgeMean,HomeTeam_AgeMedian,HomeTeam_DefensaMax,HomeTeam_DefensaMean,HomeTeam_DefensaMedian,HomeTeam_DelanteroMax,HomeTeam_DelanteroMean,HomeTeam_DelanteroMedian,HomeTeam_MedioMax,HomeTeam_MedioMean,HomeTeam_MedioMedian,HomeTeam_OverallMax,HomeTeam_OverallMean,HomeTeam_OverallMedian,HomeTeam_PorteroMax,HomeTeam_PorteroMean,HomeTeam_PorteroMedian,HomeTeam_TopOverallMean,HomeTeam_TopOverallMedian,HomeTeam_TopOverallMin,AwayTeamPercPoints,AwayTeamGolsFavorMean,AwayTeamGolsFavorMedian,AwayTeamGolsFavorMax,AwayTeamGolsContraMean,AwayTeamGolsContraMedian,AwayTeamGolsContraMax,AwayTeam_Position,AwayTeam_Home_Wins_season,AwayTeam_Away_Wins_season,AwayTeam_Wins_season,AwayTeam_Home_Lose_season,AwayTeam_Away_Lose_season,AwayTeam_Lose_season,AwayTeam_Home_Draw_season,AwayTeam_Away_Draw_season,AwayTeam_Draw_season,AwayTeam_Points,AwayTeam_Home_goals_avg,AwayTeam_Home_goals_med,AwayTeam_Home_goals_max,AwayTeam_Home_goals_mode,AwayTeam_Away_goals_avg,AwayTeam_Away_goals_med,AwayTeam_Away_goals_max,AwayTeam_Away_goals_mode,AwayTeam_AgeMean,AwayTeam_AgeMedian,AwayTeam_DefensaMax,AwayTeam_DefensaMean,AwayTeam_DefensaMedian,AwayTeam_DelanteroMax,AwayTeam_DelanteroMean,AwayTeam_DelanteroMedian,AwayTeam_MedioMax,AwayTeam_MedioMean,AwayTeam_MedioMedian,AwayTeam_OverallMax,AwayTeam_OverallMean,AwayTeam_OverallMedian,AwayTeam_PorteroMax,AwayTeam_PorteroMean,AwayTeam_PorteroMedian,AwayTeam_TopOverallMean,AwayTeam_TopOverallMedian,AwayTeam_TopOverallMin
544,3.25,3.25,2.29,H,14/01/2018,Alaves,Sevilla,0.2777777777777778,0.7222222222222222,0.5,3,1.5,2.0,4,9,7,7,14,4,7,11,8,5,13,55,1.0,1.0,3,0,1.1578947368421053,1.0,4,1,24.0,23.0,76.0,70.3,72.0,79.0,69.0,68.0,77.0,72.92857142857143,74.0,79.0,71.19354838709677,73.0,77.0,69.0,66.0,76.0909090909091,76.0,61.0,0.5370370370370371,1.2777777777777777,1.0,3,1.5,1.0,5,4,14,7,21,1,7,8,4,5,9,72,2.0526315789473686,2.0,6,2,1.5789473684210527,1.0,4,1,26.03846153846154,26.0,81.0,75.85714285714286,79.0,82.0,79.0,80.5,83.0,78.25,79.0,83.0,76.96153846153847,79.0,82.0,71.66666666666667,73.0,81.0,81.0,60.0
545,2.54,3.0,3.0,D,14/01/2018,Espanol,Ath Bilbao,0.42592592592592593,0.8333333333333334,1.0,4,1.1666666666666667,1.0,5,8,8,7,15,6,6,12,5,6,11,56,1.4736842105263157,1.0,4,0,1.105263157894737,1.0,4,1,25.233333333333334,24.5,76.0,72.11111111111111,73.0,79.0,73.0,73.0,80.0,77.38461538461539,78.0,83.0,74.7,76.0,83.0,73.4,78.0,79.18181818181819,79.0,64.0,0.4444444444444444,1.1111111111111112,1.0,3,1.0555555555555556,1.0,3,7,13,6,19,2,11,13,4,2,6,63,1.894736842105263,2.0,5,2,0.8947368421052632,1.0,3,1,25.62962962962963,25.0,84.0,75.33333333333333,76.0,84.0,77.125,78.0,82.0,75.14285714285714,74.0,84.0,75.70370370370371,76.0,80.0,74.33333333333333,76.0,81.0,81.0,65.0
546,3.0,3.25,2.45,A,14/01/2018,Levante,Celta,0.3333333333333333,0.8333333333333334,1.0,3,1.3888888888888888,1.0,5,15,6,3,9,7,12,19,6,4,10,37,1.0526315789473684,1.0,4,0,0.7368421052631579,0.0,4,0,24.0625,23.0,75.0,71.11111111111111,74.0,76.0,71.0,73.5,78.0,71.76923076923077,73.0,78.0,71.1875,73.0,74.0,69.75,72.5,75.63636363636364,75.0,60.0,0.4074074074074074,1.7777777777777777,1.0,5,1.5,2.0,3,13,9,4,13,8,11,19,2,4,6,45,1.5789473684210527,2.0,4,0,1.2105263157894737,1.0,3,0,23.6875,23.0,80.0,73.77777777777777,77.0,83.0,73.25,73.5,80.0,70.18181818181819,67.0,83.0,71.96875,73.5,77.0,70.25,70.0,79.0,78.0,62.0
547,6.5,5.0,1.44,A,14/01/2018,Sociedad,Barcelona,0.42592592592592593,1.7222222222222223,1.5,4,1.6666666666666667,2.0,4,6,10,9,19,4,8,12,5,2,7,64,1.5789473684210527,1.0,4,1,1.5263157894736843,2.0,3,2,24.625,23.5,82.0,75.57142857142857,77.0,82.0,74.66666666666667,79.0,81.0,72.84615384615384,74.0,83.0,73.96875,76.5,83.0,73.0,70.0,80.36363636363636,79.0,62.0,0.8888888888888888,2.6666666666666665,2.0,6,0.3888888888888889,0.0,2,2,15,13,28,1,3,4,3,3,6,90,3.3684210526315788,4.0,7,4,2.736842105263158,3.0,6,1,26.52,27.0,87.0,82.16666666666667,82.0,93.0,84.83333333333333,82.0,87.0,82.6,82.5,93.0,82.56,82.0,85.0,78.66666666666667,81.0,86.45454545454545,86.0,70.0
548,2.25,3.1,3.5,H,15/01/2018,Betis,Leganes,0.4444444444444444,1.6666666666666667,2.0,5,1.8888888888888888,1.5,6,15,6,4,10,6,13,19,7,2,9,39,1.1578947368421053,1.0,3,1,1.0,1.0,3,1,24.785714285714285,25.0,78.0,71.5,72.5,78.0,76.0,77.0,81.0,72.9,76.5,81.0,72.21428571428571,74.5,81.0,68.5,66.5,78.45454545454545,78.0,60.0,0.47058823529411764,0.7647058823529411,1.0,3,0.8235294117647058,0.0,3,17,5,3,8,8,11,19,6,5,11,35,1.1578947368421053,1.0,4,0,0.7368421052631579,1.0,2,1,26.6,27.0,76.0,73.55555555555556,73.0,78.0,72.16666666666667,74.0,79.0,72.33333333333333,74.5,79.0,72.83333333333333,74.0,76.0,74.0,75.0,76.0909090909091,75.0,60.0
549,2.7,3.1,2.79,D,19/01/2018,Getafe,Ath Bilbao,0.45614035087719296,1.2105263157894737,1.0,4,0.9473684210526315,1.0,2,14,6,4,10,8,13,21,5,2,7,37,0.8421052631578947,1.0,2,1,0.8947368421052632,1.0,3,0,26.225806451612904,27.0,79.0,71.0,71.0,78.0,71.83333333333333,72.5,75.0,69.76923076923077,71.0,79.0,70.64516129032258,72.0,73.0,71.0,70.0,75.0,74.0,60.0,0.43859649122807015,1.105263157894737,1.0,3,1.0526315789473684,1.0,3,7,13,6,19,2,11,13,4,2,6,63,1.894736842105263,2.0,5,2,0.8947368421052632,1.0,3,1,25.62962962962963,25.0,84.0,75.33333333333333,76.0,84.0,77.125,78.0,82.0,75.14285714285714,74.0,84.0,75.70370370370371,76.0,80.0,74.33333333333333,76.0,81.0,81.0,65.0
550,1.36,4.75,9.5,D,20/01/2018,Ath Madrid,Girona,0.7368421052631579,1.4736842105263157,1.0,5,0.42105263157894735,0.0,2,3,14,9,23,3,3,6,2,7,9,78,2.1052631578947367,1.0,7,1,1.5789473684210527,1.0,5,1,24.78125,23.5,88.0,77.4,80.5,88.0,76.28571428571429,79.0,85.0,73.5,78.5,88.0,75.875,79.5,88.0,79.33333333333333,81.0,84.72727272727273,84.0,59.0,0.45614035087719296,1.4736842105263157,1.0,6,1.4736842105263157,1.0,4,19,2,2,4,10,14,24,7,3,10,22,1.2105263157894737,1.0,3,1,0.8947368421052632,1.0,3,1,24.517241379310345,24.0,77.0,72.9,74.0,73.0,70.25,70.5,77.0,70.66666666666667,72.5,77.0,71.48275862068965,73.0,77.0,71.66666666666667,71.0,75.45454545454545,76.0,58.0
551,2.75,3.2,2.7,A,20/01/2018,Espanol,Sevilla,0.42105263157894735,0.8421052631578947,1.0,4,1.1578947368421053,1.0,5,8,8,7,15,6,6,12,5,6,11,56,1.4736842105263157,1.0,4,0,1.105263157894737,1.0,4,1,25.233333333333334,24.5,76.0,72.11111111111111,73.0,79.0,73.0,73.0,80.0,77.38461538461539,78.0,83.0,74.7,76.0,83.0,73.4,78.0,79.18181818181819,79.0,64.0,0.5087719298245614,1.2105263157894737,1.0,3,1.4736842105263157,1.0,5,4,14,7,21,1,7,8,4,5,9,72,2.0526315789473686,2.0,6,2,1.5789473684210527,1.0,4,1,26.03846153846154,26.0,81.0,75.85714285714286,79.0,82.0,79.0,80.5,83.0,78.25,79.0,83.0,76.96153846153847,79.0,82.0,71.66666666666667,73.0,81.0,81.0,60.0
552,4.5,4.0,1.72,H,20/01/2018,Las Palmas,Valencia,0.19298245614035087,0.7368421052631579,0.0,3,2.4210526315789473,2.0,6,14,9,1,10,4,15,19,6,3,9,39,1.736842105263158,1.0,5,1,1.0526315789473684,1.0,4,1,25.529411764705884,26.0,78.0,73.1,75.5,77.0,71.33333333333333,75.0,83.0,72.72222222222223,73.0,83.0,72.41176470588235,74.0,73.0,69.33333333333333,73.0,78.18181818181819,77.0,61.0,0.7017543859649122,2.1052631578947367,2.0,6,1.0,1.0,3,11,8,5,13,7,11,18,4,3,7,46,1.6842105263157894,2.0,4,2,1.263157894736842,1.0,3,1,23.344827586206897,22.0,83.0,74.125,75.5,81.0,77.4,78.0,83.0,74.66666666666667,75.0,83.0,74.44827586206897,76.0,80.0,70.75,70.5,79.72727272727273,79.0,62.0
553,1.44,4.5,7.5,H,20/01/2018,Villarreal,Levante,0.543859649122807,1.368421052631579,1.0,4,1.105263157894737,1.0,4,5,11,8,19,4,5,9,4,6,10,67,1.8421052631578947,2.0,5,2,1.105263157894737,1.0,4,1,24.742857142857144,23.0,82.0,74.44444444444444,77.0,82.0,69.33333333333333,65.0,84.0,75.76923076923077,79.0,84.0,73.62857142857143,77.0,84.0,74.5,75.5,81.27272727272727,81.0,60.0,0.3157894736842105,0.7894736842105263,1.0,3,1.368421052631579,1.0,5,15,6,3,9,7,12,19,6,4,10,37,1.0526315789473684,1.0,4,0,0.7368421052631579,0.0,4,0,24.0625,23.0,75.0,71.11111111111111,74.0,76.0,71.0,73.5,78.0,71.76923076923077,73.0,78.0,71.1875,73.0,74.0,69.75,72.5,75.63636363636364,75.0,60.0
554,2.14,3.1,3.75,D,21/01/2018,Alaves,Leganes,0.3157894736842105,0.7368421052631579,1.0,3,1.4210526315789473,2.0,4,9,7,7,14,4,7,11,8,5,13,55,1.0,1.0,3,0,1.1578947368421053,1.0,4,1,24.0,23.0,76.0,70.3,72.0,79.0,69.0,68.0,77.0,72.92857142857143,74.0,79.0,71.19354838709677,73.0,77.0,69.0,66.0,76.0909090909091,76.0,61.0,0.4444444444444444,0.8333333333333334,1.0,3,0.9444444444444444,0.5,3,17,5,3,8,8,11,19,6,5,11,35,1.1578947368421053,1.0,4,0,0.7368421052631579,1.0,2,1,26.6,27.0,76.0,73.55555555555556,73.0,78.0,72.16666666666667,74.0,79.0,72.33333333333333,74.5,79.0,72.83333333333333,74.0,76.0,74.0,75.0,76.0909090909091,75.0,60.0
555,10.0,6.0,1.28,A,21/01/2018,Betis,Barcelona,0.47368421052631576,1.736842105263158,2.0,5,1.894736842105263,2.0,6,15,6,4,10,6,13,19,7,2,9,39,1.1578947368421053,1.0,3,1,1.0,1.0,3,1,24.785714285714285,25.0,78.0,71.5,72.5,78.0,76.0,77.0,81.0,72.9,76.5,81.0,72.21428571428571,74.5,81.0,68.5,66.5,78.45454545454545,78.0,60.0,0.8947368421052632,2.736842105263158,2.0,6,0.47368421052631576,0.0,2,2,15,13,28,1,3,4,3,3,6,90,3.3684210526315788,4.0,7,4,2.736842105263158,3.0,6,1,26.52,27.0,87.0,82.16666666666667,82.0,93.0,84.83333333333333,82.0,87.0,82.6,82.5,93.0,82.56,82.0,85.0,78.66666666666667,81.0,86.45454545454545,86.0,70.0
556,1.14,9.0,15.0,H,21/01/2018,Real Madrid,La Coruna,0.5925925925925926,1.7777777777777777,2.0,5,0.9444444444444444,1.0,3,1,14,15,29,1,2,3,4,2,6,93,2.526315789473684,2.0,5,2,3.0526315789473686,3.0,6,3,24.576923076923077,25.0,90.0,79.55555555555556,81.0,94.0,85.0,86.0,90.0,81.88888888888889,82.0,94.0,81.03846153846153,83.0,85.0,76.33333333333333,80.0,87.81818181818181,87.0,64.0,0.2807017543859649,1.105263157894737,1.0,3,1.9473684210526316,2.0,4,16,7,1,8,7,11,18,5,7,12,36,1.4210526315789473,1.0,5,2,0.8421052631578947,1.0,3,0,25.545454545454547,25.0,80.0,74.85714285714286,75.0,81.0,73.4,71.0,79.0,71.72222222222223,73.0,81.0,72.78787878787878,74.0,76.0,73.33333333333333,72.0,78.18181818181819,78.0,62.0
557,1.85,3.89,4.0,A,21/01/2018,Sociedad,Celta,0.40350877192982454,1.736842105263158,2.0,4,1.7894736842105263,2.0,4,6,10,9,19,4,8,12,5,2,7,64,1.5789473684210527,1.0,4,1,1.5263157894736843,2.0,3,2,24.625,23.5,82.0,75.57142857142857,77.0,82.0,74.66666666666667,79.0,81.0,72.84615384615384,74.0,83.0,73.96875,76.5,83.0,73.0,70.0,80.36363636363636,79.0,62.0,0.43859649122807015,1.736842105263158,1.0,5,1.4210526315789473,2.0,3,13,9,4,13,8,11,19,2,4,6,45,1.5789473684210527,2.0,4,0,1.2105263157894737,1.0,3,0,23.6875,23.0,80.0,73.77777777777777,77.0,83.0,73.25,73.5,80.0,70.18181818181819,67.0,83.0,71.96875,73.5,77.0,70.25,70.0,79.0,78.0,62.0
558,1.66,3.5,6.0,D,22/01/2018,Eibar,Malaga,0.47368421052631576,1.263157894736842,1.0,5,1.631578947368421,1.0,6,10,10,5,15,6,8,14,3,6,9,54,1.5263157894736843,1.0,4,0,1.4210526315789473,1.0,4,1,26.0,26.0,78.0,74.54545454545455,75.0,80.0,73.75,76.0,81.0,73.58333333333333,74.5,81.0,73.7741935483871,75.0,77.0,72.25,75.0,78.36363636363636,78.0,62.0,0.19298245614035087,0.6842105263157895,0.0,3,1.736842105263158,2.0,5,12,10,2,12,7,9,16,2,8,10,46,1.6842105263157894,2.0,4,0,0.8947368421052632,1.0,2,0,24.09090909090909,23.0,77.0,72.5,74.0,78.0,67.14285714285714,64.0,79.0,73.1875,75.0,79.0,71.18181818181819,74.0,79.0,68.25,67.5,77.45454545454545,77.0,59.0
559,1.9,3.39,4.33,D,26/01/2018,Ath Bilbao,Eibar,0.43333333333333335,1.15,1.0,3,1.1,1.0,3,7,13,6,19,2,11,13,4,2,6,63,1.894736842105263,2.0,5,2,0.8947368421052632,1.0,3,1,25.62962962962963,25.0,84.0,75.33333333333333,76.0,84.0,77.125,78.0,82.0,75.14285714285714,74.0,84.0,75.70370370370371,76.0,80.0,74.33333333333333,76.0,81.0,81.0,65.0,0.4666666666666667,1.25,1.0,5,1.6,1.0,6,10,10,5,15,6,8,14,3,6,9,54,1.5263157894736843,1.0,4,0,1.4210526315789473,1.0,4,1,26.0,26.0,78.0,74.54545454545455,75.0,80.0,73.75,76.0,81.0,73.58333333333333,74.5,81.0,73.7741935483871,75.0,77.0,72.25,75.0,78.36363636363636,78.0,62.0
560,2.0,3.5,3.79,D,27/01/2018,La Coruna,Levante,0.26666666666666666,1.1,1.0,3,2.2,2.0,7,16,7,1,8,7,11,18,5,7,12,36,1.4210526315789473,1.0,5,2,0.8421052631578947,1.0,3,0,25.545454545454547,25.0,80.0,74.85714285714286,75.0,81.0,73.4,71.0,79.0,71.72222222222223,73.0,81.0,72.78787878787878,74.0,76.0,73.33333333333333,72.0,78.18181818181819,78.0,62.0,0.3,0.8,1.0,3,1.4,1.0,5,15,6,3,9,7,12,19,6,4,10,37,1.0526315789473684,1.0,4,0,0.7368421052631579,0.0,4,0,24.0625,23.0,75.0,71.11111111111111,74.0,76.0,71.0,73.5,78.0,71.76923076923077,73.0,78.0,71.1875,73.0,74.0,69.75,72.5,75.63636363636364,75.0,60.0
561,2.29,3.0,3.39,D,27/01/2018,Malaga,Girona,0.2,0.7,0.0,3,1.7,1.5,5,12,10,2,12,7,9,16,2,8,10,46,1.6842105263157894,2.0,4,0,0.8947368421052632,1.0,2,0,24.09090909090909,23.0,77.0,72.5,74.0,78.0,67.14285714285714,64.0,79.0,73.1875,75.0,79.0,71.18181818181819,74.0,79.0,68.25,67.5,77.45454545454545,77.0,59.0,0.45,1.45,1.0,6,1.45,1.0,4,19,2,2,4,10,14,24,7,3,10,22,1.2105263157894737,1.0,3,1,0.8947368421052632,1.0,3,1,24.517241379310345,24.0,77.0,72.9,74.0,73.0,70.25,70.5,77.0,70.66666666666667,72.5,77.0,71.48275862068965,73.0,77.0,71.66666666666667,71.0,75.45454545454545,76.0,58.0
562,5.0,4.33,1.61,A,27/01/2018,Valencia,Real Madrid,0.6666666666666666,2.05,2.0,6,1.05,1.0,3,11,8,5,13,7,11,18,4,3,7,46,1.6842105263157894,2.0,4,2,1.263157894736842,1.0,3,1,23.344827586206897,22.0,83.0,74.125,75.5,81.0,77.4,78.0,83.0,74.66666666666667,75.0,83.0,74.44827586206897,76.0,80.0,70.75,70.5,79.72727272727273,79.0,62.0,0.6140350877192983,2.0526315789473686,2.0,7,0.9473684210526315,1.0,3,1,14,15,29,1,2,3,4,2,6,93,2.526315789473684,2.0,5,2,3.0526315789473686,3.0,6,3,24.576923076923077,25.0,90.0,79.55555555555556,81.0,94.0,85.0,86.0,90.0,81.88888888888889,82.0,94.0,81.03846153846153,83.0,85.0,76.33333333333333,80.0,87.81818181818181,87.0,64.0
563,2.04,3.5,3.5,H,27/01/2018,Villarreal,Sociedad,0.5666666666666667,1.4,1.0,4,1.1,1.0,4,5,11,8,19,4,5,9,4,6,10,67,1.8421052631578947,2.0,5,2,1.105263157894737,1.0,4,1,24.742857142857144,23.0,82.0,74.44444444444444,77.0,82.0,69.33333333333333,65.0,84.0,75.76923076923077,79.0,84.0,73.62857142857143,77.0,84.0,74.5,75.5,81.27272727272727,81.0,60.0,0.38333333333333336,1.7,1.5,4,1.8,2.0,4,6,10,9,19,4,8,12,5,2,7,64,1.5789473684210527,1.0,4,1,1.5263157894736843,2.0,3,2,24.625,23.5,82.0,75.57142857142857,77.0,82.0,74.66666666666667,79.0,81.0,72.84615384615384,74.0,83.0,73.96875,76.5,83.0,73.0,70.0,80.36363636363636,79.0,62.0
564,1.16,7.5,17.0,H,28/01/2018,Ath Madrid,Las Palmas,0.7166666666666667,1.45,1.0,5,0.45,0.0,2,3,14,9,23,3,3,6,2,7,9,78,2.1052631578947367,1.0,7,1,1.5789473684210527,1.0,5,1,24.78125,23.5,88.0,77.4,80.5,88.0,76.28571428571429,79.0,85.0,73.5,78.5,88.0,75.875,79.5,88.0,79.33333333333333,81.0,84.72727272727273,84.0,59.0,0.23333333333333334,0.8,0.5,3,2.35,2.0,6,14,9,1,10,4,15,19,6,3,9,39,1.736842105263158,1.0,5,1,1.0526315789473684,1.0,4,1,25.529411764705884,26.0,78.0,73.1,75.5,77.0,71.33333333333333,75.0,83.0,72.72222222222223,73.0,83.0,72.41176470588235,74.0,73.0,69.33333333333333,73.0,78.18181818181819,77.0,61.0
565,1.08,11.0,26.0,H,28/01/2018,Barcelona,Alaves,0.9,2.85,2.5,6,0.45,0.0,2,2,15,13,28,1,3,4,3,3,6,90,3.3684210526315788,4.0,7,4,2.736842105263158,3.0,6,1,26.52,27.0,87.0,82.16666666666667,82.0,93.0,84.83333333333333,82.0,87.0,82.6,82.5,93.0,82.56,82.0,85.0,78.66666666666667,81.0,86.45454545454545,86.0,70.0,0.31666666666666665,0.8,1.0,3,1.45,2.0,4,9,7,7,14,4,7,11,8,5,13,55,1.0,1.0,3,0,1.1578947368421053,1.0,4,1,24.0,23.0,76.0,70.3,72.0,79.0,69.0,68.0,77.0,72.92857142857143,74.0,79.0,71.19354838709677,73.0,77.0,69.0,66.0,76.0909090909091,76.0,61.0
566,2.37,2.79,3.5,H,28/01/2018,Leganes,Espanol,0.43859649122807015,0.8947368421052632,1.0,3,1.0,1.0,3,17,5,3,8,8,11,19,6,5,11,35,1.1578947368421053,1.0,4,0,0.7368421052631579,1.0,2,1,26.6,27.0,76.0,73.55555555555556,73.0,78.0,72.16666666666667,74.0,79.0,72.33333333333333,74.5,79.0,72.83333333333333,74.0,76.0,74.0,75.0,76.0909090909091,75.0,60.0,0.4,0.8,1.0,4,1.25,1.0,5,8,8,7,15,6,6,12,5,6,11,56,1.4736842105263157,1.0,4,0,1.105263157894737,1.0,4,1,25.233333333333334,24.5,76.0,72.11111111111111,73.0,79.0,73.0,73.0,80.0,77.38461538461539,78.0,83.0,74.7,76.0,83.0,73.4,78.0,79.18181818181819,79.0,64.0
567,1.5,4.33,6.5,D,28/01/2018,Sevilla,Getafe,0.5333333333333333,1.3,1.0,3,1.4,1.0,5,4,14,7,21,1,7,8,4,5,9,72,2.0526315789473686,2.0,6,2,1.5789473684210527,1.0,4,1,26.03846153846154,26.0,81.0,75.85714285714286,79.0,82.0,79.0,80.5,83.0,78.25,79.0,83.0,76.96153846153847,79.0,82.0,71.66666666666667,73.0,81.0,81.0,60.0,0.45,1.25,1.0,4,1.0,1.0,2,14,6,4,10,8,13,21,5,2,7,37,0.8421052631578947,1.0,2,1,0.8947368421052632,1.0,3,0,26.225806451612904,27.0,79.0,71.0,71.0,78.0,71.83333333333333,72.5,75.0,69.76923076923077,71.0,79.0,70.64516129032258,72.0,73.0,71.0,70.0,75.0,74.0,60.0
568,1.75,3.75,4.75,H,29/01/2018,Celta,Betis,0.4666666666666667,1.75,1.0,5,1.4,1.5,3,13,9,4,13,8,11,19,2,4,6,45,1.5789473684210527,2.0,4,0,1.2105263157894737,1.0,3,0,23.6875,23.0,80.0,73.77777777777777,77.0,83.0,73.25,73.5,80.0,70.18181818181819,67.0,83.0,71.96875,73.5,77.0,70.25,70.0,79.0,78.0,62.0,0.45,1.65,2.0,5,2.05,2.0,6,15,6,4,10,6,13,19,7,2,9,39,1.1578947368421053,1.0,3,1,1.0,1.0,3,1,24.785714285714285,25.0,78.0,71.5,72.5,78.0,76.0,77.0,81.0,72.9,76.5,81.0,72.21428571428571,74.5,81.0,68.5,66.5,78.45454545454545,78.0,60.0
569,1.44,4.75,6.5,H,02/02/2018,Sociedad,La Coruna,0.36507936507936506,1.7142857142857142,2.0,4,1.9047619047619047,2.0,4,6,10,9,19,4,8,12,5,2,7,64,1.5789473684210527,1.0,4,1,1.5263157894736843,2.0,3,2,24.625,23.5,82.0,75.57142857142857,77.0,82.0,74.66666666666667,79.0,81.0,72.84615384615384,74.0,83.0,73.96875,76.5,83.0,73.0,70.0,80.36363636363636,79.0,62.0,0.2698412698412698,1.1428571428571428,1.0,3,2.1904761904761907,2.0,7,16,7,1,8,7,11,18,5,7,12,36,1.4210526315789473,1.0,5,2,0.8421052631578947,1.0,3,0,25.545454545454547,25.0,80.0,74.85714285714286,75.0,81.0,73.4,71.0,79.0,71.72222222222223,73.0,81.0,72.78787878787878,74.0,76.0,73.33333333333333,72.0,78.18181818181819,78.0,62.0
570,2.62,3.2,2.79,H,03/02/2018,Alaves,Celta,0.30158730158730157,0.8095238095238095,1.0,3,1.4761904761904763,2.0,4,9,7,7,14,4,7,11,8,5,13,55,1.0,1.0,3,0,1.1578947368421053,1.0,4,1,24.0,23.0,76.0,70.3,72.0,79.0,69.0,68.0,77.0,72.92857142857143,74.0,79.0,71.19354838709677,73.0,77.0,69.0,66.0,76.0909090909091,76.0,61.0,0.49206349206349204,1.8095238095238095,1.0,5,1.4285714285714286,2.0,3,13,9,4,13,8,11,19,2,4,6,45,1.5789473684210527,2.0,4,0,1.2105263157894737,1.0,3,0,23.6875,23.0,80.0,73.77777777777777,77.0,83.0,73.25,73.5,80.0,70.18181818181819,67.0,83.0,71.96875,73.5,77.0,70.25,70.0,79.0,78.0,62.0
571,2.79,3.39,2.5,H,03/02/2018,Betis,Villarreal,0.42857142857142855,1.6666666666666667,2.0,5,2.0952380952380953,2.0,6,15,6,4,10,6,13,19,7,2,9,39,1.1578947368421053,1.0,3,1,1.0,1.0,3,1,24.785714285714285,25.0,78.0,71.5,72.5,78.0,76.0,77.0,81.0,72.9,76.5,81.0,72.21428571428571,74.5,81.0,68.5,66.5,78.45454545454545,78.0,60.0,0.5873015873015873,1.5238095238095237,1.0,4,1.1428571428571428,1.0,4,5,11,8,19,4,5,9,4,6,10,67,1.8421052631578947,2.0,5,2,1.105263157894737,1.0,4,1,24.742857142857144,23.0,82.0,74.44444444444444,77.0,82.0,69.33333333333333,65.0,84.0,75.76923076923077,79.0,84.0,73.62857142857143,77.0,84.0,74.5,75.5,81.27272727272727,81.0,60.0
572,2.6,3.29,2.75,H,03/02/2018,Eibar,Sevilla,0.4603174603174603,1.2380952380952381,1.0,5,1.5714285714285714,1.0,6,10,10,5,15,6,8,14,3,6,9,54,1.5263157894736843,1.0,4,0,1.4210526315789473,1.0,4,1,26.0,26.0,78.0,74.54545454545455,75.0,80.0,73.75,76.0,81.0,73.58333333333333,74.5,81.0,73.7741935483871,75.0,77.0,72.25,75.0,78.36363636363636,78.0,62.0,0.5238095238095238,1.2857142857142858,1.0,3,1.380952380952381,1.0,5,4,14,7,21,1,7,8,4,5,9,72,2.0526315789473686,2.0,6,2,1.5789473684210527,1.0,4,1,26.03846153846154,26.0,81.0,75.85714285714286,79.0,82.0,79.0,80.5,83.0,78.25,79.0,83.0,76.96153846153847,79.0,82.0,71.66666666666667,73.0,81.0,81.0,60.0
573,13.0,7.0,1.19,D,03/02/2018,Levante,Real Madrid,0.30158730158730157,0.8571428571428571,1.0,3,1.4285714285714286,1.0,5,15,6,3,9,7,12,19,6,4,10,37,1.0526315789473684,1.0,4,0,0.7368421052631579,0.0,4,0,24.0625,23.0,75.0,71.11111111111111,74.0,76.0,71.0,73.5,78.0,71.76923076923077,73.0,78.0,71.1875,73.0,74.0,69.75,72.5,75.63636363636364,75.0,60.0,0.6333333333333333,2.15,2.0,7,0.95,1.0,3,1,14,15,29,1,2,3,4,2,6,93,2.526315789473684,2.0,5,2,3.0526315789473686,3.0,6,3,24.576923076923077,25.0,90.0,79.55555555555556,81.0,94.0,85.0,86.0,90.0,81.88888888888889,82.0,94.0,81.03846153846153,83.0,85.0,76.33333333333333,80.0,87.81818181818181,87.0,64.0
574,1.44,4.33,7.5,H,04/02/2018,Ath Madrid,Valencia,0.7301587301587301,1.5238095238095237,1.0,5,0.42857142857142855,0.0,2,3,14,9,23,3,3,6,2,7,9,78,2.1052631578947367,1.0,7,1,1.5789473684210527,1.0,5,1,24.78125,23.5,88.0,77.4,80.5,88.0,76.28571428571429,79.0,85.0,73.5,78.5,88.0,75.875,79.5,88.0,79.33333333333333,81.0,84.72727272727273,84.0,59.0,0.6349206349206349,2.0,2.0,6,1.1904761904761905,1.0,4,11,8,5,13,7,11,18,4,3,7,46,1.6842105263157894,2.0,4,2,1.263157894736842,1.0,3,1,23.344827586206897,22.0,83.0,74.125,75.5,81.0,77.4,78.0,83.0,74.66666666666667,75.0,83.0,74.44827586206897,76.0,80.0,70.75,70.5,79.72727272727273,79.0,62.0
